review,rating,app
"tolong dong tambahkan fitur lupa sandi menggunakan sandi terakhir seperti gmail, soalnya cuman beda salah 1 huruf aja, dan nomor kartu akun nya udah gak aktif lagi, jadi gak bisa untuk nerima kode verifikasi, tolong ya developer🙏🙏🙏, kalo udah baru saya lengkapin bintangnya..",2,Meta AI
terimakasih facebook,5,Meta AI
"apk baguss , tampilan komplit/pket Lengkap",5,Meta AI
aplikasi yg sangat memuaskan,5,Meta AI
fb ku bisa di buka tapi keluar dengan sendirinya per tgl 27 desember 2025 kenapa yah?,3,Meta AI
bagus,5,Meta AI
ok,5,Meta AI
mantap,5,Meta AI
plat form gede yg pake algoritma bodoh yg sllu salah sasaran yg gk lg user friendly krn bnyk kali akun gw di banned tanpa alasan jelas! paha pantat gk ditertibkan plus klo ada yg report mlh gk terdeteksi pornografi!! yg ada ntr 5 thn kedepan org dah gk mau lg pake ini yg gk prnh ada perbaikan mutu sm keberpihakan sm pengguna! bintang satu gw kasih! mempersulit user!!! tmbh gk nyaman!! bnyk aturan absurd mending klo pnya CS perwakilan yg bs bantu user!! 👎banding nihil semua!! berasa gk adil,1,Meta AI
Good apps,5,Meta AI
terus ditingkatkan lagi supaya lebih maju dan tidak ketinggalan sama aplikasi yang lain,5,Meta AI
sangat baik,5,Meta AI
baik terbaik,5,Meta AI
good verry good,5,Meta AI
pemilu lucu banget kalau di Facebook,5,Meta AI
sangat bagus dan membantu,5,Meta AI
update gak makin bagus malah makin burik ..lolll,1,Meta AI
Sudah pasang iklan yang berbayar 1'bulan Tapi Kenapa di markertplace masih di tolak.??? Sedangkan yang lain banyak.!!! Kecewa berat.,1,Meta AI
ok tenan,5,Meta AI
the best,5,Meta AI
good,5,Meta AI
bintang 5 poko nya,5,Meta AI
the worst app ever,1,Meta AI
tidak bisa melihat komentar,3,Meta AI
istimewa terimakasih telah hadir untuk kita semua pemakai 🙏❤️❤️❤️,5,Meta AI
sangat bagus,5,Meta AI
mantap,5,Meta AI
bagus,5,Meta AI
sangat puas Alhamdulillah saya bisa mendapatkan penghasilan dari Facebook,5,Meta AI
sangat menarik,5,Meta AI
keren,5,Meta AI
mantap,5,Meta AI
terbaik,5,Meta AI
saya sangat suka sekali,5,Meta AI
mantap,5,Meta AI
sayq suka apk ini,3,Meta AI
baik,5,Meta AI
Monetisasi Konten,5,Meta AI
👍👍👍👍,5,Meta AI
sangat membantu,5,Meta AI
"Aplikasi lu gajelas bikin akun game gue hilang, perkara login logout berkali-kali jadi kena sesi, terus gimana ini solusinya biar balik akun gue, dari 0 gue ngurusin akun game itu. Perkara gue logout itu karena trouble di akun game yg susah login makanya gue coba cara buat login logout, malah kena sesi. Tolooong butuh tindaklanjutnya, gabisa gue kalo kayak gini",2,Meta AI
sangat membantu..,5,Meta AI
keren skli,5,Meta AI
"ini fb gimana si, di marketplace mau pencarian gk bisa, malah ke tutupan menu2 yang di atas, ini sering terjadi bikin tidak nyaman kalo mau cari2 barang",1,Meta AI
bagus,5,Meta AI
sangat bagus,5,Meta AI
"Gambar yang menawan hati, pandangan dan fikiran memberikan inspirasi bagi yang memiliki hubungan bathin pada apa yang dilihatnya sehingga memberikan motivasi hidup dalam setiap nafas yang dihirup untuk mengubah hidupnya. AYO MARI BERGABUNG DENGAN GROUP @MARI BANGKIT BERSAMA",5,Meta AI
mantp,5,Meta AI
maaf min👍beri nilai segini soalnya saya tak ingat melakukan hal apa yang membuat akun saya di nonaktifkan secara permanen.,1,Meta AI
musik ga bisa di bulatin,1,Meta AI
sangat bagus,2,Meta AI
mantap,5,Meta AI
medsos terbaik.,5,Meta AI
"bintang 5 gmn gak apa"" ? Jgn nelpon atau ngirim email ya.",5,Meta AI
mantab bintang 5,5,Meta AI
bagus bang,5,Meta AI
sangat bagus,5,Meta AI
Ok 👍🥰,5,Meta AI
mantap,5,Meta AI
good and the best,5,Meta AI
mantap bosku,5,Meta AI
"From 2008 until now in 2025, gak terasa udah hampir 20 tahun aja nih, aku bersosmed ria bersama Facebook.. Keep Up The Good Work!! ⭐️⭐️⭐️⭐️⭐️",5,Meta AI
luar biasa,5,Meta AI
mantap,5,Meta AI
iklan banyak bgt,1,Meta AI
sangat puas,5,Meta AI
mantap,5,Meta AI
bagus,5,Meta AI
"semakin ksini fb semakin di depan. wlo pun dulu sempat redup krn bnyak nya apk baru yg bermunculan, kini fb dengan gebrakan baru yaitu fbpro membuat nya membludak kembali org2 yg mnggunakan apk ini. sumpah, terobasan baru yg keren dari fb. mantabbbbb...",5,Meta AI
Oke,5,Meta AI
mantap,5,Meta AI
saya suka sekali aplikasnya......,5,Meta AI
ok,5,Meta AI
baik,5,Meta AI
Tapi gue punya salah satu dari tadi,1,Meta AI
aplikasi sdh di download koq gak ada di hp,4,Meta AI
tidak bisa melihat berapa yang menonton video .,3,Meta AI
mau ganti akun log out mulu,1,Meta AI
bagus,5,Meta AI
sangat bagus,5,Meta AI
sangat baik,5,Meta AI
bagus,5,Meta AI
😎👍,5,Meta AI
puas sekali,5,Meta AI
bagus,5,Meta AI
bagus,5,Meta AI
ok,3,Meta AI
terbaik,5,Meta AI
bermanfaat akurat dan mendetail dlm segala informasi media nya.,5,Meta AI
membantu,5,Meta AI
Top,5,Meta AI
sangat bagus,5,Meta AI
tolong di perbaiki kembali untuk sistemnya...,4,Meta AI
Bagus,4,Meta AI
mantap,5,Meta AI
"Aplikasi yang sangat bagus dan berguna.bisa menghubungi orang"" terdekat🙏",5,Meta AI
"Why is my account restricted even though I didn't post anything or even did anything to my account, but why is it restricted for some reason advertisements or whatever it is, I don't understand why it's suddenly limited, why, the further I go, the more difficult and unclear the meta is?",2,Meta AI
sangat membantu 👍,5,Meta AI
mantep keren,5,Meta AI
mantap,5,Meta AI
❤️❤️❤️,5,Meta AI
mantap,1,Meta AI
Ok,5,Meta AI
bintang 🌟 yang berbicara,5,Meta AI
aku suka,5,Meta AI
keren,5,Meta AI
facebook is the best...very very good,5,Meta AI
good,5,Meta AI
Tolong fitur-fitur Facebook diperbaiki baik fitur tayangan video hilang. terimakasih meta Facebook 🙏,5,Meta AI
mudah digunakan,5,Meta AI
good job,5,Meta AI
tolong lah kalo gada salah pemblokiran terus buat akun tarus kalo di blokir perbaiki,1,Meta AI
lebih suka yg kemaren karna setiap bikin unggahan video/reels jumlah viewers tercantum tapi skrg ga bisa.,3,Meta AI
makin buruk saja ini Facebook,1,Meta AI
aplikasi menyenangkan😊😊,5,Meta AI
ok,5,Meta AI
"bisa buat hiburan,kree3een",5,Meta AI
menambah banyak teman,5,Meta AI
hiburan,5,Meta AI
bagus🤗🤗😙😚🤩,4,Meta AI
"face book baik diikuti, kapan saja berhenti dan kpn masuk ikuti gs masalah",5,Meta AI
terimakasih atas layanannya,5,Meta AI
"tak kasih bintang 5 , tpi kenapa gk tersimpan yaa aplikasinya.. harus liat lewat playstore dlu yang mw dibuka baru bisa liat",5,Meta AI
mantap dan membantu,5,Meta AI
mantap,5,Meta AI
keren,3,Meta AI
tolong perbaiki pfecebook saya,5,Meta AI
saya suka,5,Meta AI
goodluck,5,Meta AI
Ok,4,Meta AI
top,5,Meta AI
terimakasih banyak selama ini telah menemani hari hariku,4,Meta AI
sangat bagus,5,Meta AI
bagus dan sangat membantu 👍,5,Meta AI
tolong kembaliin akun saya yang kalian matikan,5,Meta AI
"tolong hapus fitur, tampilan like teman di reels orang lain,sangat ga ada privasi nya,konten yg kita like bisa di lihat orang lain kalau kita beri like",1,Meta AI
semakin mantap,5,Meta AI
sangat membantu bagus untuk dijadikan sebagai bahan kontenn,5,Meta AI
ok,5,Meta AI
semoga makin baik lagi,4,Meta AI
"MUDAHKAN SEGALANYA,JADIKAN YANG LEBIH BAIK LAGI,ANTI RUWET, ANTI GANGGUAN...AMAN TERKENDALI OK...TOP ONE PRIMA⭐⭐⭐⭐⭐✍🏾👍👍🌏🇲🇨",5,Meta AI
keren,5,Meta AI
smoga bisa menghasilkan,5,Meta AI
opsional tergantung pada pemilik,4,Meta AI
master Eko memang slalu terdepan 👏👏👏👏👏👏👏👏,5,Meta AI
Mantapp,5,Meta AI
👍👍👍👍👍,5,Meta AI
mks atas aplikasinya,5,Meta AI
mantap,5,Meta AI
tidak enak sangat kalo ada kuota tri gratis mohon,1,Meta AI
Aplikasi Facebook sangat luar biasa keren 🥰🤩💖💞🙏😇,5,Meta AI
😍😍😊,5,Meta AI
good,5,Meta AI
Bagus,5,Meta AI
mantap,5,Meta AI
terimakasih,5,Meta AI
bagus sudah lama pakai sangat baik sekali performancenya,5,Meta AI
mantap,5,Meta AI
mantap,5,Meta AI
aku ingin pengikut ku rame,5,Meta AI
karena enak,5,Meta AI
Facebook aplikasi media sosial komunikasi hiburan dan informasi mudah,5,Meta AI
sangat baik,5,Meta AI
tdk banyak cerita,5,Meta AI
kereeen,5,Meta AI
"iya aplikasi yg sangat baik,",5,Meta AI
good,5,Meta AI
terlalu sering update aplikasi,1,Meta AI
keren dan mantap,5,Meta AI
baguus,5,Meta AI
sangat bagus,5,Meta AI
di perbaiki lagi yh met kalo udah gak ngebag nantik tak kasih bintang 5 awas aja gak di perbaiki enak² nonton reals tiba² keluar sendiri keseeel ge met,1,Meta AI
mantap jiwa.. bisa menghibur..,5,Meta AI
mantap,5,Meta AI
mantap,5,Meta AI
keren,5,Meta AI
aplikasi rekomedasi,5,Meta AI
Facebook banyak berubah skrg,4,Meta AI
terimakasih Facebook bisa untuk membantu mencari cuan,5,Meta AI
Suka,4,Meta AI
😇 Bagus.👍🏼,5,Meta AI
keren,5,Meta AI
sering keluar sendiri dan di suruh update padahal tiap bulan di update 😭,5,Meta AI
suka,5,Meta AI
good,5,Meta AI
ummah,4,Meta AI
marketplace saya eror tidak bisa buat jualan hadeh,1,Meta AI
"kadang ngebug, postingan belum disimpan tapi tombolnya ""batal simpan postingan"". jadi gak bisa disimpan",1,Meta AI
good,5,Meta AI
menyenangkan,5,Meta AI
good,4,Meta AI
baik,5,Meta AI
apik,5,Meta AI
👍👍👍,5,Meta AI
Aplikasi Terbaik,5,Meta AI
mantap,5,Meta AI
sangat bagus,5,Meta AI
lebih nyaman mekasi,5,Meta AI
keren pisan 👍,5,Meta AI
EXCELLENT,5,Meta AI
bagus,5,Meta AI
bagus,5,Meta AI
sangat bagus,5,Meta AI
ada berita seru,3,Meta AI
bguss,5,Meta AI
sangat bagus,5,Meta AI
Sempurna,5,Meta AI
@dike,5,Meta AI
mengapa Stars bintang sy tdk aktf d postingn fto,3,Meta AI
Menurut aku okee aja sih cuma ini agai lemot aja pas buka vd dh aku kasih bintang 4 aja dlu,4,Meta AI
positif membangun bagi Saya. Terima Kasih Facebook,5,Meta AI
"memudahkan kita berinteraksi dgn para teman , sahabat dan keluarga",5,Meta AI
bagus sekali,5,Meta AI
👍👍,5,Meta AI
bagus,5,Meta AI
mantap👍,5,Meta AI
sangat memuaskan dengan aplikasi FB nya☺️,5,Meta AI
Sangat bagus untuk dikembangkan.,5,Meta AI
bagus dan baik sekali kurangi sedikit iklan nya,3,Meta AI
masih pemula masih butuh arahan ny🙏,5,Meta AI
👌👍,5,Meta AI
sangatlah beruntung,5,Meta AI
"sifat untuk mengajak dalam kebaikan,, mengerti dalam memupuk rasa bersyukur",5,Meta AI
ok,5,Meta AI
merasa bersyukur kepada pengikut saya,5,Meta AI
Cukup baik dan stabil,5,Meta AI
sangat terbaik,5,Meta AI
ok,5,Meta AI
bagus cuma gak lalot yaa,5,Meta AI
bagus,5,Meta AI
aplikasi yang sudah menemani saya sejak belasan tahun👋,5,Meta AI
mantap,5,Meta AI
mntap,5,Meta AI
baik,5,Meta AI
mantap,5,Meta AI
ok,5,Meta AI
𝑏𝑎𝑖𝑘,5,Meta AI
siiip,5,Meta AI
sanget bagus,5,Meta AI
"gimana mo login, no hp terdaftar lupa kata sandi, dll dulu pernah pakai nama dan foto profil bisa masuk",1,Meta AI
Thats Great,5,Meta AI
semoga akun facebook ku lebih nerkembang,5,Meta AI
sangat membantu kami para masyarakat🙏 semoga Facebook akan lebih maju lagi kedepannya🙏😇,5,Meta AI
mantep,5,Meta AI
biar bintang yg berbicara,5,Meta AI
ok,5,Meta AI
ya bagus bangget,5,Meta AI
slow,5,Meta AI
facebook is thebest👍🏻,5,Meta AI
sangat terhibur,5,Meta AI
"Facebook itu bagus untuk bersosial,bertemu orang/teman baru,komunikasi,lihat berita yang belum kita ketahui. tetapi,orang yang tidak bertanggung jawab sering melakukan penipuan berkedok jual beli..mohon pihak Facebook menyelidiki orang orang yang melakukan kejahatan melalui aplikasimu kalau bisa di singkirkan aja..saya tidak menilai FB aplikasi yang buruk tetapi pemakainya.karena semakin hari semakin merajalela muncul di Facebook,dan saya adalah salah satu korbannya.menipu berkedok nama STORE",3,Meta AI
kecewa banget,5,Meta AI
facebook profesional semakin di depan. hanya saja perbaharui aku pembayaran untuk memperbaiki yang salah tidak konek. mohon di tingkatkan fitur layanan perbarui pembayaran. Terimakasih,5,Meta AI
aplikasi nya sangat bagus,5,Meta AI
Bagus,5,Meta AI
sngt bagus.cuma skrang vidio nya gk muncul.,4,Meta AI
"aplikasi gini mending hapus aja akun sendiri udh 3 hari gk login sekali login waktu sesi habis mulu udh masuk padahal tiba"" mental sendiri tulisan waktu sesi habiss",1,Meta AI
"Facebook sudah tidak se-kondusif seperti dulu lagi. kini dilayar beranda muncul konten-konten yang tidak diharapkan. semenjak ada Facebook pro banyak sekali konten tidak berkualitas. sekarang saya hanya membuka Facebook kurang dari 2 menit, karena kontennya sangat tidak nyaman, membuat kepala saya pusing dan sangat menguras energi.",1,Meta AI
oke,5,Meta AI
sa Saya suka paling bagus,5,Meta AI
baik,5,Meta AI
"aplikasi terbaik, dan sekarang bisa menghasilkan uang lewat aplikasi facebook.",5,Meta AI
"rumit, ga bisa login di device yang sama karena setelah reset pabrik. minta approvak dari aplikasi di perangkat yang sama. lah padahal ⁹ini mau login lo",1,Meta AI
mantap,5,Meta AI
bermanfaat,5,Meta AI
agak gila sumpah mau login aku fifa gak bisa facebook,1,Meta AI
fb agak kandas tolong cek dlu k...,2,Meta AI
sangat berguna,5,Meta AI
coba dulu,5,Meta AI
suka banget.,5,Meta AI
"sekarang searching di aplikasi FB makin gk asik, di filter yg terbaru juga gak akurat. Big no FB sekarang. tolong di balikin ke fitur yg dulu",3,Meta AI
Tolong perbarui versi baru dong biar bisa mendukung fb pro..,3,Meta AI
banyak bug,1,Meta AI
keren keren tapi Tolon mau tau foto di cerita pake musik indo tidak bisa tolong perbaiki sedikit ini,5,Meta AI
sangat puas banget,5,Meta AI
luar biasa,2,Meta AI
"perbaiki fitur mode data, Sangat mengganggu. tiba"" beralih mode mode dasar plus. pdhal ada paketan, di arahkan beli paket lagi.",2,Meta AI
sangat bagus sekali,5,Meta AI
good,5,Meta AI
sangat bagus,5,Meta AI
bagus semoga bermanfaat terus,1,Meta AI
baik,5,Meta AI
Terimakasih Facebook.. Karena kamu Smua aktifitasku jadi mudah ...,5,Meta AI
aplikasinya bagus dan mudah digunakan,5,Meta AI
Apk ini sangat josss,5,Meta AI
luar biasa...,4,Meta AI
info cepet Monet ey,5,Meta AI
sangat puas dengan kinerja nya terimakasih🙏😁🤩🥳,5,Meta AI
bagus,5,Meta AI
good,5,Meta AI
bagus,5,Meta AI
rendi,5,Meta AI
"bug dimana mana, suara iklan sama suara reels jadi nyatu gitu buset dahhh tiap buka FB pasti gitu",1,Meta AI
Terima kasih.....,5,Meta AI
semoga update kali ini semakin bagus..terima kasih FB..,5,Meta AI
nice,5,Meta AI
ok,5,Meta AI
keren,5,Meta AI
"banyak kenangan, terimakasih ya fb",5,Meta AI
baik,5,Meta AI
sa senang bisa berinteraksi dengan teman,5,Meta AI
like,5,Meta AI
FIX UI BUG WHEN LOGON VERIFICATION,1,Meta AI
aplikasi dajjal,1,Meta AI
sangat bagus..,5,Meta AI
terbaik,5,Meta AI
mantap,5,Meta AI
good,5,Meta AI
mantaf,5,Meta AI
good job,5,Meta AI
mantap,5,Meta AI
pada bagian menu balasan interaksi gak kelihatan ketikannya,4,Meta AI
sangat bermanpaat,5,Meta AI
aplikasi mudah di gunakan dan sangat bermanfaat,5,Meta AI
"kenapa tidak bisa mengganti foto profil di facebook, padahal ku selalu update truz facebooknya..",5,Meta AI
baik,5,Meta AI
bagus,5,Meta AI
ok,5,Meta AI
bagus tapi sulit bikin akun nya,5,Meta AI
semoga bermanfaat terus,5,Meta AI
bekerja buah,5,Meta AI
alhamdulillah sangat membantu,5,Meta AI
the best,5,Meta AI
mantap cuman sudah 4 bulan belum ke buka mk nya,5,Meta AI
masyaallah sehat dan bahagia selalu kak bersama keluarga tercinta 🥰🥰🥰,3,Meta AI
Oke,5,Meta AI
kenapa sekarang nnton reels susah suka kepotong iklan,4,Meta AI
tiba-tiba akun saya di blokir,1,Meta AI
❤️,5,Meta AI
bagus,3,Meta AI
saya tidak bisa update aplikasi Facebook,5,Meta AI
"Mantab bnget aplikasi fb ini,",5,Meta AI
lumayan..suka tiba2 keluar,3,Meta AI
FB is My Comunication Best FriendShip World. Ok Thanks Follow My Id FB dear...🌷👍🏻🌷,5,Meta AI
bagus,5,Meta AI
semoga fbpro makin baik lagi dan dinormalkan lagi pendapatan konten kerator.terimakasih,5,Meta AI
sangat Baik👌,5,Meta AI
"bagus,tapi kebanyakan iklannya sekarang 🙏🙏",5,Meta AI
habis di update kok malah ngelag2,2,Meta AI
bagus,5,Meta AI
konten konten yg saya buat kurang luas jangkauannya,1,Meta AI
mantaaap dan puas,5,Meta AI
mantap,5,Meta AI
"aplikasi ajg, akun fb saya udh terkunci 2 thn gk bisa di buka"" apk sampah",1,Meta AI
4 ads every second in ONE VIDEO??!! ARE YOU JOKING FACEBOOK??!! THAT'S SO ANNOYING,1,Meta AI
kasi banyak lagi iklanya bila perlu stiap 1 menit 10 iklan skligus,1,Meta AI
sy tidak dapat membuka aplikasi ini,3,Meta AI
good,4,Meta AI
"banyak x peraturan nya,makin pelit",3,Meta AI
ok,5,Meta AI
kenapa tampilan di profil tiap akun beda beda tolong di bikin tampilannya sama..,4,Meta AI
keren banget,5,Meta AI
the best,5,Meta AI
mantap,5,Meta AI
Membantu,5,Meta AI
jelek,1,Meta AI
sekarang FB ku udah berpenghasilan semoga bisa cepat gajian,5,Meta AI
Alhamdulillah,5,Meta AI
ok,4,Meta AI
ok,5,Meta AI
Oke,5,Meta AI
Facebook Akun Moch Faqih koq g bisa di actifin lagi,5,Meta AI
mantap,5,Meta AI
bagus,2,Meta AI
bagus,5,Meta AI
apls.ini bagus sekali,5,Meta AI
mantap lanjutkan,5,Meta AI
kenapa filter di siaran langsunh sudah susah muncul,3,Meta AI
"good ,,",5,Meta AI
membantu orang yang kesusahan apa lagi FB pro,5,Meta AI
bagus,5,Meta AI
"Fb sangat bagus untuk saya,dan untuk semua kalangan.tp yg berbau pornografi tolong distop saja.mksih",5,Meta AI
"bulan-bulan ini Facebook sering bermasalah, waktu saya ingin mencari suatu barang di marketplace tetapi tidak bisa mengirimkan pesan kepada penjual. mohon untuk segera diperbaiki kedepannya terimakasih",4,Meta AI
"Aplikasi paling lengkap di bandingkan yang sejenisnya seperti tok tok,ingagram bahkan jou tube😂 wajib di instal di hp pintar😂😂",5,Meta AI
bgus,5,Meta AI
sering keluar sendiri,1,Meta AI
dengan FBpro ini sy JD LBH bnyk teman,5,Meta AI
sangat membantu,5,Meta AI
biasanya bagus,5,Meta AI
mantap,5,Meta AI
"ini sangat luar biasa, menggunakan Facebook bisa mengelilingi dunia. dan mendapatkan uang yang signifikan melalui konten creator. aya mulai dan jelajahi dunia lewat Facebook",5,Meta AI
Terbaik,5,Meta AI
ok,5,Meta AI
bagus sekali,5,Meta AI
Luar Biasa gak monetisasi 🤣🤣🤣,5,Meta AI
"makin kacau Facebook sekarang, sesukanya main banned akun. gatau salahnya dimana",2,Meta AI
"daper notif versi fb anda sudah terlalu usang update segerah, buka playstore gak ada pembaharuan, gimana ini boss-ku, apa di unistal dulu, baru pasang lagi kali ya",1,Meta AI
Masyaallah...,4,Meta AI
Aplikasi yang sangat sangat bagus,5,Meta AI
Mantap,5,Meta AI
hebattt,5,Meta AI
bagus,1,Meta AI
"tolong lah akun ku ga bisa login gara gara harus minta persetujuan dari perangkat lain, mana sama sama ga bisa login di perangkat lain juga, padahal sudah benar nomor telepon dan kata sandi, hanya saja nomor telepon sudah tidak aktif",1,Meta AI
ok,5,Meta AI
"Please follow up on the live nude videos, please block them, because they disturb people who use Facebook.",1,Meta AI
belajar sukses,5,Meta AI
sangat baik,5,Meta AI
sangat bagus,5,Meta AI
aplikasi terbaik di dunia ini top bangeet 👍👍👍👍,5,Meta AI
bagus banget,5,Meta AI
"itu fitur mengkonfirmasi usia nya dibenerin, udah dikasih foto wajah sama ktp masih gak bisa verifikasi, saya diblokir jadi gak bisa pake fitur marketplace",1,Meta AI
"bagus ,,baik,Semoga sukses ,Maju jaya terimakasih",5,Meta AI
semoga berhasil dan selalu sukses untuk bermanfaat buat kita semuanya Amin yah Allah SWT,5,Meta AI
nice,5,Meta AI
mantap FB memberikan yang terbaik,5,Meta AI
Bagus,5,Meta AI
FB pro debest,5,Meta AI
good,3,Meta AI
Tolong postingan terjadwal kembalikan ada lagi. kok sekarang gak ada. padahal itu sangat membantu di jam jam tertentu tayang,2,Meta AI
Baik,5,Meta AI
Dana Ok,5,Meta AI
keren,5,Meta AI
gajelas gbisa diubah sandi,1,Meta AI
Kecewa....Face book sekarang terlalu banyak iklan jadi agak kesel dan kurang nyaman sehingga membuat tambah males buka real diface book... tolong team face book diblok iklan judi onlinenya. Saya sudah kesal dan sudah sangat meresahkan. Dipengaturan sudah disetting bahkan diblok masih saja tetap ada di real yg saya tonton...mohon perhatiannya..,1,Meta AI
sempurna,5,Meta AI
di like yh masih pemula,5,Meta AI
sangat bagus,5,Meta AI
bagus,5,Meta AI
mantapp,5,Meta AI
bravo,5,Meta AI
The application is good but sometimes it has errors.,4,Meta AI
mantap,5,Meta AI
bagus,5,Meta AI
bagus sekali,5,Meta AI
ok,5,Meta AI
bagus cukup menghibur,5,Meta AI
sangat positif bila digunakan dengan bijak,5,Meta AI
sangat bagus sangat membantu,5,Meta AI
"jangan lupa dukung terus ya teman"" aku butuh dukungan kalian jangan mampir 🙏🥰",5,Meta AI
kereen sekali,5,Meta AI
good,5,Meta AI
sangat 👌,5,Meta AI
bug in grub facebook,5,Meta AI
"sudah lama tidak pake apk Facebook yg asli, dan skrng setelah menggunakan nya lgi sya sangat puas dengan fitur² terbaru 🤗",5,Meta AI
Aplikasi facebook bagus tapi masih ada beberapa hal yang perlu diperbaiki terutama masalah spam. Retas. Pemblokiran. Peninjauan dan sebagainya agar hal tersebut tidak pernah bisa terjadi lagi serta untuk kenyaman an dan kelancaran penguna facebook,5,Meta AI
"aplikasi ini bagus, tapi banyak kendalanya mohon di perbaiki🙏🙏",5,Meta AI
saya saya puas dengan apk Facebook ini,5,Meta AI
mantap,5,Meta AI
cukup bagus,5,Meta AI
tingkatkan keamanan agar setiap pengguna FB tidak bisa di hack oleh para hackers.,5,Meta AI
"tolong perbaiki lagi faceboknya, kenapa FB pro view nya pengikut semua padahal tayangan 1500 dan gak bisa menerima bintang padahal udah aktif, bikin males aja mau ngonten🥴😤",2,Meta AI
"Ga jelas, semua akun facebook di nonaktifkan padahal jarang login & komentar.",1,Meta AI
lumayan bagus,5,Meta AI
baik,5,Meta AI
di suruh selalu intrksi dan cari peikut sebnyk2nya..tapi dikit2 komen spam dan pemberitahuan balasan dri tmen g muncul..kasih kita kebebasan dalam mencari intrksi...kyk apk sebelah bebas komen sama tmen,2,Meta AI
bagus banget,5,Meta AI
aplikasi ini sangat bagus 🤗💗,5,Meta AI
mantap,5,Meta AI
sering keluar apk nya nyebeLin,5,Meta AI
baik,5,Meta AI
sekarang kok facebook jarang menanggapi.,3,Meta AI
saya suka pakai aplikasiFacebook,5,Meta AI
bagus,5,Meta AI
great,5,Meta AI
"mau tanya min kok saya mau mengisi SPT muncul Sorry, something went wrong.We are working on it and we'll get it fixed as soon as we can. apakah mrmang lagi maintenance atau aku ki yg bermasalah.?",5,Meta AI
"Facebook provides a good platform for communication, sharing information, and connecting with communities. Overall, a reliable and helpful application.",5,Meta AI
"senang bangat bermain Facebook selain menghibur, dengan vidio vidio konten kreator ternyata juga kita bisah mendapat penghasilan dari Facebook , itu lah alasan orang lebih memilih aplikasi Facebook",5,Meta AI
terbaik lama takjumpa,5,Meta AI
tolong perbaiki bug di mode pro di akun saya ada beberapa bug yang terjadi mohon segera di perbaiki!,5,Meta AI
"pesbuk makin kesini Makin aneh udah mah gampang ke non posting di batasi chat di batasi semakin ramai pengguna bukan makin di perbaiki inh Malah makin ancur masih bagus awal"" no Kendala sekarang"" terlalu banyak pembatasan dan akun mudah sekali ke non aktif",1,Meta AI
Sangat indah,5,Meta AI
ok,5,Meta AI
ok,5,Meta AI
bagus,5,Meta AI
bisa menghasilkn uang tanpa harus mninggalkan anak ⭐⭐⭐⭐⭐⭐,5,Meta AI
sangat berguna,5,Meta AI
the best,5,Meta AI
tidak bisa login,1,Meta AI
good,5,Meta AI
Bermanfaat,4,Meta AI
baguss,4,Meta AI
banyak Poto anime,5,Meta AI
sangat baik,5,Meta AI
"apa ini min,,padahal gw gak pernah ganti sandi Facebook guah,,tapi pas mau login dah masukin sandi yg bener malah ""salah Mulu"" klo mau lupa sandi,,harus make nomer yg di kaitkan ke Facebook,, kartu nya udah rusak,,bantu laaa akun bank ada di Facebook jugaaa",1,Meta AI
"TINGKATKAN LAGI,SEIRING PERKEMBANGAN ZAMAN.",5,Meta AI
top dah,5,Meta AI
membantu semua orang,5,Meta AI
bismillah,5,Meta AI
Mantap,5,Meta AI
sangat bagus,5,Meta AI
mode gratis dihilangkan lalu bagaimana nasib yang ga ada internet? nunggu kode ga masuk2 biarpun sampai 1 abad ga bakal masuk,1,Meta AI
mantap,5,Meta AI
Bagus,5,Meta AI
sangat baguz,5,Meta AI
good,5,Meta AI
Saya sukai,5,Meta AI
saya bekerja di Dinas DPPKB dan saya mulai bekerja 1990 sampai sekarang tapi saya juga mau punya usaha sampingan apakah saya bisa juga di sini .,5,Meta AI
"Searchingnya bug, ga sesuai, misal cari kata the sims ps2 yg muncul resident evil ps2",1,Meta AI
damailah indonesiaku,5,Meta AI
terimakasih Facebook yang sudah merubah hidup saya sejauh ini,5,Meta AI
saya kasi bintan 3 karna fasebook saya nga lama update lagi nga lama lagi update lagi kenapa nga lama update lagi tolon perbaiki yaaa pliss terimakasi.,3,Meta AI
facebook memberikan wawasan yang oke,5,Meta AI
baik,5,Meta AI
keren kalau bisa vid pendek untuk profil lagi donk di adakan,5,Meta AI
ok,4,Meta AI
bagus sekali,5,Meta AI
sangat bermanfaat sekali untuk hiburan,5,Meta AI
sangat puas dan cepat,5,Meta AI
ko sekarang susah banget ga kebuka keduanya dasbor prfo nya😔,2,Meta AI
Boleh juga jd wawasan kami,5,Meta AI
aplikasi bagus,5,Meta AI
"Tolong hilang fitur FB Pro,karena banyak postingan penipuan yg hanya demi point semata & banyak share konten2 18+ tidak tahu yg namanya privasi para member fb pro tersebut,untuk iti tolong dihapuskan saja fitur tsb. terima kasih",1,Meta AI
sangat Bagus,5,Meta AI
untuk pihak meta PLIS lah iklan BOKEP+JUDOL nya dikurangi. mengganggu. juga untuk grup meme&FJB legal hangus semua sedangkan promosi grup BOKEP+JUDOL merajalela. gahabis thinking,5,Meta AI
bagus,4,Meta AI
ok,5,Meta AI
sangat menguntungkan,5,Meta AI
suka ngebug,3,Meta AI
"update terus menerus makin hari makin error aplikasinya, sering keluar sendiri akun saya, terus lama kelamaan tidak bisa login lagi",1,Meta AI
sangat bagus bahkan bagussekali,5,Meta AI
