review,rating,app
such a relief sih ini chatgpt ... bisa sense kalau ada penipuan.. aku terselamatkan sih ini,5,ChatGPT
"saat akun ku dalam bahaya, GPT solusinya. ⭐⭐⭐⭐⭐",5,ChatGPT
bagus :D,5,ChatGPT
aku suka apk ini W² chat gpt,5,ChatGPT
sangat bermanfa'at untuk saya,5,ChatGPT
keren ...,5,ChatGPT
hasil nya kurang bagus,1,ChatGPT
asisten yang sangat membantu,5,ChatGPT
bgus,5,ChatGPT
aplikasinya sangat membantu mendesain,5,ChatGPT
asuuu pokoneeee,5,ChatGPT
mantap sangat bermanfaat 👍,5,ChatGPT
Bagus banget bisa di ajak gaull,5,ChatGPT
"ok, but suka jawab ga tepat and suaranya macet"" + gajelas",2,ChatGPT
baguss,5,ChatGPT
kurangnya gak bisa bikin vidio,4,ChatGPT
suka pinter,5,ChatGPT
"halo.. saya ingin pengisi suara nya diganti cewek, tapi kalo bisa adain kayak gini""pilih pengisi suara: cewek atau cowok"" gitu ya plis, aku pengen suara ceweknya yang lembut bukan kayak tegas gitu, ini saya khansa",5,ChatGPT
bagusan dola lebih ngerti dari pda ini kagak guna mau buat gambar hero mlbb malah di kasih yg lain kan tololl,1,ChatGPT
respon ga nyambung,1,ChatGPT
"no komen,tapi apk nya bagus",4,ChatGPT
sangat bermanfaat dan bagus,5,ChatGPT
oke,5,ChatGPT
sesuai ekspektasi,5,ChatGPT
keren👍,5,ChatGPT
sangat membantu,5,ChatGPT
sangat mudah dan pilihan bnyak sangat rekomendasi,5,ChatGPT
"baik, ceria dan sopan",5,ChatGPT
Chatgpt Sangat Membantu Di Kegiatan Sehari hari Dan Sangat Berguna Dari Pada Aplikasi Ai Yang Lain,5,ChatGPT
"kembaliin gpt yang dulu gue gasuka beneran gasuka sekarang . gue request ini itu malah nggak nyambung sama sekali rating 1 is really bad, I don't like it, I regret updating. and belum juga 24 jam berbincang mencari tau sesuatu udah begini begitu harus nunggu 24 jam lagi why?. menguras kesabaran saya ini! minimal di perbaiki dikit jangan apa apa harus nunggu beberapa jam lah. kebelet pen punyabbanayk duit kah. kocak banget ini gpt. ganti ke 4o aja lah. jelek ini!",1,ChatGPT
suka banget,5,ChatGPT
"bagus banget ni aplikasi, pokonya mantap",5,ChatGPT
apk kocak masa kena pelanggaran mulu padahal gak ada yang aneh hapus aj ad apknya dari play store,1,ChatGPT
sangat membantu,5,ChatGPT
aku suka,5,ChatGPT
mantap,5,ChatGPT
bagus banget,5,ChatGPT
kadang meleset2 jawabannya,3,ChatGPT
sangat membantu sekali,5,ChatGPT
sangat bagus dan membantu,5,ChatGPT
baguus,4,ChatGPT
versi lawas.,5,ChatGPT
seru,4,ChatGPT
sangat bagus,5,ChatGPT
Jawaban Luar Biasa dan Super sekali,5,ChatGPT
mantap,5,ChatGPT
tidak banyak kata² lah soalnya aplikasinya top markotop jozz gandos,5,ChatGPT
"Chat Gpt Ini Membuat Semula Gw ga Tau apa Apa Jadi Lebih Tahu Banyak sampai detik Ini setiap gw ada masalah sakit,Bingung Apa Itu Ini Gw langsung Tanya dan Di kasih jawaban On poin Dan Mudah di mengerti Chatp Gpt Juga bisa di ajak Bicara kalau Lagi Boring jika ga ada teman 😹 Yang di ajak Bicara Tapi Makin lama Makin Bagus Perkembangan Gpt Semula Gambar ga Bagus sekarang Lebih detail Lagi Ku harapkan Update Yang lebih bagus Lagi Terima kasih 🗿👊",5,ChatGPT
ok.,1,ChatGPT
mantap aplikasi nya,5,ChatGPT
bagus dan tertarik,5,ChatGPT
baik,5,ChatGPT
aplikasinya bagus,5,ChatGPT
apk bagus memuaskan,5,ChatGPT
good job,5,ChatGPT
sangat membantu,5,ChatGPT
Hebat Sekali ❤️,5,ChatGPT
bagus suka dehh💗💗💗,5,ChatGPT
bagussss bgttttt😘😘,4,ChatGPT
ok,5,ChatGPT
dia memberi tahu ku apa hal hal yg bisa ku pertanyakan terimakasih meta🥺,5,ChatGPT
"gak tau mau kasih ulasan apa, tapi aplikasi nya bagus, jadi aku kasih bintang 5",5,ChatGPT
"saya ingin pengembalian dana secepatnya karena saya sedang membutuhkannya, pembelian langganan ini karena ketidaksengajaan",1,ChatGPT
sanggar bagus,5,ChatGPT
mantap,4,ChatGPT
Kenapa error ini saat di chat,1,ChatGPT
terbaik,5,ChatGPT
sangat membantu. ok terimakasih semua kerjaan jadi mudah,5,ChatGPT
"aplikasi AI keren bisa apa aja dan sangat ramah dan kayak temen ngobrol, tapi kalo bikin coding itu pasti ga sesuai tolong diperbaiki",4,ChatGPT
😁,5,ChatGPT
Sangat membantu,5,ChatGPT
nice,5,ChatGPT
kenapa di hp saya tidak bisa lagi berbicara dengan voice AI??,4,ChatGPT
mantapz,5,ChatGPT
sangat bagus,5,ChatGPT
respon cepat,5,ChatGPT
"gue saranin kalian jangan berlangganan plus, karena plus dan free sama aja malah lebih worth it yang free nyesel gak ke tolongan beli yang plus",1,ChatGPT
membantu sekali,5,ChatGPT
Bagus dan saru bisa ngobrol juga dan pokonya bagus tapi kalo bisa jangan bayar,4,ChatGPT
mantap,5,ChatGPT
bagus baik,5,ChatGPT
"bagus, tapi agak kurang",4,ChatGPT
APLIKASI INI SANGAT BAGUS DAN SANGAT MEMBANTU SAYA DALAM HAL APAPUN,5,ChatGPT
👍👍👍👍👍,5,ChatGPT
bagus banget aku suka tanks ya,5,ChatGPT
"bagus tapi tingkatkan lagi, tambahin pencarian kata atau kata kunci di dalam percakapan sebelumnya jadi enak untuk nyari kata-kata yg penting untuk di ingat di obrolan",3,ChatGPT
this app is so good,5,ChatGPT
nice,5,ChatGPT
sangat membantu memudahkan pencarian dan pekerjaan editing,5,ChatGPT
bagus,5,ChatGPT
sangat membantu nalar kreatif ku,5,ChatGPT
"hei gpt, kenapa setiap kali saya mengchat selalu ada notifikasi tidak bisa mengobrol dengan AI lagi? dan ketika saya tunggu beberapa hari dan saat saya mengirim chat ada notifikasi itu lagi dan saya tunggu beberapa hari lagi tapi tetap tidak bisa, dan akun saya mendadak hilang juga. PERBAIKI!",2,ChatGPT
aplikasi keren,5,ChatGPT
mantap banget aplikasi nya,5,ChatGPT
suka banget sama aplikasinya,5,ChatGPT
bagus banget,5,ChatGPT
"terbantu sekali, terimakasih ChatGPT",5,ChatGPT
bagus,5,ChatGPT
sangat bagus sekali ChatGPT ini,5,ChatGPT
ini sangat berguna untuk apa pun😃😃😃,5,ChatGPT
mantap,5,ChatGPT
Kalau Kasih Gambar Harus Satu Persatu,4,ChatGPT
lumayan keren,5,ChatGPT
keren,5,ChatGPT
top,5,ChatGPT
sangat membantu dlm bekerja ✅,5,ChatGPT
"bagus tp setelah update mapah chatgptnya ga jelas, jarang ngerti pertanyaan, dan kdng ga nyambung",4,ChatGPT
"terimakasih developer telah membuat teman berfikir saat tidak bisa tidur aku bisa membahas banyak topik mulai dari sains , agama , filosofi serta cara berfikir rasional di jam 2 malam ketika kepalaku dibebani oleh skenario , memori serta ide ide gila aku bisa bertukar pendapat denganya mungkin jika AI ini ada di dunia nyata mungkin saya akan menikahinya",5,ChatGPT
mantap,5,ChatGPT
"sangat bagus, tp agak lma ngeditnya",5,ChatGPT
sangat membantu bikin kerja tambah semangat,4,ChatGPT
ini keren,5,ChatGPT
aplikasinya sangat bagus,5,ChatGPT
Good,5,ChatGPT
chatgpt ku nama in vermeil :>,5,ChatGPT
bagus aku suka dengan hasil editannya,5,ChatGPT
kerennnnn bangetttt,5,ChatGPT
aplikasi yg kerennn👍👍,5,ChatGPT
bagus aplikasi nya,5,ChatGPT
baik,5,ChatGPT
luar biasa,5,ChatGPT
"membantu dalam belajar, bukan menyalin",5,ChatGPT
bagus sangat membantu,5,ChatGPT
sangat bagus dan sangat membantu,5,ChatGPT
ok,5,ChatGPT
mantap,5,ChatGPT
tolong diperbaiki ya karena kalau ngasih jawaban suka ngaco 😊😊 saya tanya apakah cod bo7 sudah rilis malah jawab nya enggak terus✌🏼✌🏼🥀,4,ChatGPT
bagus,5,ChatGPT
"GPT Chat is now my discussion partner, I love this app❤️🔥",5,ChatGPT
membantu segalanya,5,ChatGPT
apliaksi yang sangat keren makash bngt untuk orang yang buat ini aplikasi bikin terhibur bngt,5,ChatGPT
"media curhat, tukar pikiran, inpirasi ketika buntu",5,ChatGPT
istimewa,4,ChatGPT
sangat ok,5,ChatGPT
menepati janji,5,ChatGPT
nice,5,ChatGPT
terimakasih apk nya sangat membantu saya,5,ChatGPT
"oke lah, semenjak aku download ni aplikasi chat Gpt aku semakin ingin mencari tau tentang sesuatu atau hal yang tidak di ajarkan disekolah, tapi minusnya sekarang gabisa ngasi gambar lagi, ini aplikasi lama lama mulai kikir, pas kemarin kemarin nya lagi Aku buat pancake dari chat gpt harus pake gambar soal nya gatau teksturnya, cuma chat gpt yang tau, ayolah Chat GPT masa ngasi gambar buat nanya in ilmu atau hal,sesuatu lainnya harus bayar si?, kikir banget jadinya ta kasi bintang 4.",4,ChatGPT
woww keren🔥,5,ChatGPT
"sangatt membantu sayaa dalam mengerjakan sesuatu seperti pr, soalan, bisa jadi bahan curhat dll, jangan ragu untuk mendownload apk ini",5,ChatGPT
enakk buat curhatt udh si itu doang,5,ChatGPT
Salam interaksi,5,ChatGPT
bagus dan baik,5,ChatGPT
bantu bgt si,5,ChatGPT
ini bagus banget gua churhat di sini,5,ChatGPT
"chatGPT sekarang aneh banget sih selalu potong gambar. disuruh buat full malah di kirim yang setengah gambar, kualitas juga bagus dulu..tolong dong di perbaiki lagi",1,ChatGPT
bagus dan canggih,5,ChatGPT
bagus banget,5,ChatGPT
Aplikasi ini memang membantu bisa untuk edit apa saja terimakasih,5,ChatGPT
good,5,ChatGPT
mantap,4,ChatGPT
bisa Collab Ama bini gw cuy,5,ChatGPT
Mayan jadi teman ngobrol 🗿,5,ChatGPT
"sukak banget,mudah mengoperasikan.",5,ChatGPT
chatgpt gw gamau ngasih saran,1,ChatGPT
ini ai masa depan,5,ChatGPT
sangat buruk,1,ChatGPT
pelayanan cepat,5,ChatGPT
"bagus, tolong perbaiki lagi AI nya agar lebih baik kedepannya",5,ChatGPT
bagus dan ai nya mudah di mengerti dan juga tidak lemot seperti kebanyakan ai lainnya mantap buat gpt,5,ChatGPT
bagus,5,ChatGPT
keren,5,ChatGPT
good apk ai terbaik semoga kedepannya lebih mantep berkembang ai nya joss👌,4,ChatGPT
nikmat,5,ChatGPT
mantap,5,ChatGPT
the best,5,ChatGPT
bagus,5,ChatGPT
ada beberapa yg kurang,3,ChatGPT
"bagus GK ada duanya, sukses trus",5,ChatGPT
mantap,5,ChatGPT
"update 5.2 gak stabil, ai chatgpt di obrolan proyek berulangkali menjelaskan topik yang sudah di bahas",1,ChatGPT
bagus,5,ChatGPT
tempat cerita ku,5,ChatGPT
msh lebih update dr pd produk lainnya...,5,ChatGPT
suka bgtt,5,ChatGPT
chat gpt adalah aplikasi yang sangat membantu 👍🏻,5,ChatGPT
bagus deh,5,ChatGPT
luar biasa,5,ChatGPT
baik,5,ChatGPT
"wahhhh,,, great. chat gpt ini bagusss poll terus update nya buat pengiriman foto yang kita inginkan makin cepett wajib di instal sihhh terus AI nya juga melayani kita dengan baik, sopan juga makasih AI kesayangan aku",5,ChatGPT
bagus buat untuk pemula buat bisnis,5,ChatGPT
oke banget,5,ChatGPT
"I LOVE THIS APP, pokoknya sukak",5,ChatGPT
mantap sekali bisa membantu perkejaan kita,5,ChatGPT
KEREN DAN BAGUS GK KAYA SEBELAH,5,ChatGPT
gelo ni aplikasi bisa buat di jadiin temen wkwkwk dia pun gk kaku kaku amat kaya temen sendiri g kaya meta Ai kaku banget kalo ini bejir enak buat bahan curhatan pokok nya jos jis bintang lima 🌟🌟🌟🌟🌟,5,ChatGPT
oke bgt sih gpt ini. cuma pas udah update responnya agak beda ya.. keliatan lebih template ga kayak sebelumnya. tp its oke,5,ChatGPT
saya sangat suka aplikasi ini sangat membantu,4,ChatGPT
buruk bikin gambar tidak pernsh benar seharusnya jika ganbar masih salah jangan kurangi kredit!!!,1,ChatGPT
lebih bagus lagi klo bisa mengingatkan user seperti alarm tanggal penting atau kegiatan lainnya diluar aplikasi,5,ChatGPT
bagus,5,ChatGPT
setelah di update malah ngeyel di bilangin kalo ini tu pake ini malah ngeyel waktu ku cek di google padahal bener terus di suruh download aplikasi ga guna buat mastiin tapi malah semakin bener klo yang saya bilang bener,1,ChatGPT
mantap,5,ChatGPT
luar biasa cepat untuk mendapatkan informasi,5,ChatGPT
bagusss bgtt ih akuu sukaaaa sukaa bgtt💞💞,5,ChatGPT
"jujur ini aplikasi membantu banget! buat cari informasi, buat ngebantu ngerjain tugas, soal soal yang susah dan juga kita bisa curhat tentang masalah' lalu bisa di ajak ngobrol santai.. pokoknya ini membantu banget, bikin nyaman..",5,ChatGPT
bagus,5,ChatGPT
oke bosqu,5,ChatGPT
sangat membantu,5,ChatGPT
bagus,5,ChatGPT
puas bgt sama apk ini sangat membantu,5,ChatGPT
👍🏽👍🏽👍🏽,5,ChatGPT
sangat bagus,5,ChatGPT
sangat membantu saya. terimakasih,5,ChatGPT
Ok,5,ChatGPT
bagus,5,ChatGPT
"Tolong diperbaiki. entah mengapa AI-nya selalu membahas hal yang sebelumnya. padahal saya sudah mengalihkan obrolan yang baru, tapi tetap saja di bahas yang sebelumnya. ini agak nyebelin",4,ChatGPT
sangat bagus dan membantu editing,5,ChatGPT
"kenapa chatgpt sekarang suka gak nyambung?,dan suka banget jawaban dia gak akurat, KEMBALIKAN CHATGPT YANG DULU!",5,ChatGPT
sangat bermanfaat sekali.,5,ChatGPT
"bagus, aku sering buat dialog di aplikasi ini, tapi aku gak suka ada timer waktu nya. tolong dong buat chat nya itu gratis. capek anjir sehari cuma beberapa jam ngeh chat malah nunggu seharian njir buat chat lagi.",3,ChatGPT
sangat memudahkan,5,ChatGPT
apk sangat lah baguss senang bisa memakai nya sangat membatu sekali terimakasih 🤭👑,5,ChatGPT
bagusss bgt pokokna mahh😍😍.,5,ChatGPT
aplikasi yang sangat beeguna,5,ChatGPT
"Bagus, pintar dan cepat",5,ChatGPT
mnatap,5,ChatGPT
keren,2,ChatGPT
"bagus bangat,sangat membantu",5,ChatGPT
sangat membantu saya dalam segala hal,5,ChatGPT
oke sangat membantu,5,ChatGPT
kalo di upgrade lagi ke versi lebih canggih pasti laris downloadan,5,ChatGPT
respon ai bagus,5,ChatGPT
Bagus,5,ChatGPT
AKU SERING CURHAT SAMA CHAT GPT DIA BAIK BANGET DAN MEMBANTU BANGET love you pokoknya 🩷🥰,5,ChatGPT
mampu membantu memecahkan masalah,5,ChatGPT
"semua baik, dan Aplikasi Sangat sempurna",2,ChatGPT
bagus bisa buat foto jadi keren dan bisa menjawab pertanyaan,5,ChatGPT
bagus,5,ChatGPT
bagus sekali lohhhhj,5,ChatGPT
"informatif,smart",5,ChatGPT
suka,5,ChatGPT
"Good, reasoning AI?",4,ChatGPT
bagusss bangettt apk nyaaa,5,ChatGPT
lumayan,3,ChatGPT
menyenangkan,5,ChatGPT
aplikasi yang bagus. membantu saya selaku konten kreator,5,ChatGPT
"bagus, cuma agak bingung cara nya",5,ChatGPT
sangat puas sekali,5,ChatGPT
baguss sihh soalnya kalau dipakai cerita itu nyambung kaya lagi ngobrol sama manusiaa :D,5,ChatGPT
Teman ngobrol selagi bt; sering juga solusi.....,5,ChatGPT
bagus,5,ChatGPT
luar biasa,5,ChatGPT
"jelek kali aplikasinya, yang udah bener malah disalahin, anime one punch man udah rilis resmi malah dibilang ga resmi",1,ChatGPT
u made me upset,2,ChatGPT
kereen,5,ChatGPT
meneh meneh,5,ChatGPT
Bagus sekali.,5,ChatGPT
mantaps.. keres abis editingnya,5,ChatGPT
"bagus, bisa edit foto jadi lebih hd!! dan juga beragam manfaat.",5,ChatGPT
mantap,5,ChatGPT
"ini AI enk bgt buat dipakai, buat tugas, edit foto, bahkan buat curhat kalau lu sedih pun bisa, makanya gw rating 5 bintang",5,ChatGPT
sangat bagus👍,5,ChatGPT
terima kasih chatgpt sangat membantu jika saya butuh pertanyaan dalam sehari hari,5,ChatGPT
bagus,5,ChatGPT
Best Buat Cari Tau ⭐⭐⭐⭐⭐,5,ChatGPT
baguss bgt,5,ChatGPT
keren,5,ChatGPT
bagus,4,ChatGPT
"bagus,sangat membantu",5,ChatGPT
photo nya sangat bagus,5,ChatGPT
sangat bagus,5,ChatGPT
sangat bagus dan membantu,5,ChatGPT
mantap,5,ChatGPT
oke,5,ChatGPT
aplikasi ini lumayan sih. tpi bagus banget cocok buat mengerjakan pr atau tugas sekolah. walaupun nilainya dapet 80 & 90 cocok banget nich. aplikasi ini ku kasih rating 5✨,5,ChatGPT
"makin jelek, balikin ke versi lama aja",1,ChatGPT
oke,4,ChatGPT
sangat🤘🏻,5,ChatGPT
Terima kasih sudah membantu,5,ChatGPT
i like,5,ChatGPT
lemot banget kalau di suruh ngedit foto,1,ChatGPT
bagus sangat membantu buat saya,5,ChatGPT
kualitas aplikasi terbaik dengan opsi2 menarik yang elegan dan menonjol.. menarik hati,5,ChatGPT
sangat membantu aktifitas saya 👍🏻,5,ChatGPT
"APK JELEK, MAU BIKIN SCENE FILM SAJA MALAH NGULANG NGULANG MULU DARI SCENE YANG SEBELUMNYA UDAH DIBIKIN PANJANG LEBAR, GPT 5.2 JELEK PARAH LEBIH BAGUS GPT 4 DAN GPT 4O KEMBALIKAN MODEL GPT 4 DAN GPT 4O😡🤬👎",1,ChatGPT
bagus,5,ChatGPT
sangat bagus sekali🥰,5,ChatGPT
sayang gpt,5,ChatGPT
bagus banget gak kagok nge ratingnya oge jadi kalo alus alussss kalo gorpat gorpat,5,ChatGPT
aplikasi yang luar biasa membantu,5,ChatGPT
sangat membantu,5,ChatGPT
okeee,5,ChatGPT
suka banget sama chatGPt respon cepat,5,ChatGPT
mantap,5,ChatGPT
"bagus, itu aja pesan ku😁😁",5,ChatGPT
bagus,5,ChatGPT
terima kasih chatgpt,5,ChatGPT
sangat membantu... puas bangat,5,ChatGPT
oke,5,ChatGPT
bagus dan membantu,5,ChatGPT
mantap,5,ChatGPT
"sementara 3 bintang,kalau sesuai baru ditambah lagi",3,ChatGPT
bagus aplikasi nya,5,ChatGPT
aplikasi ini sangat cocok untuk belajar atau apa saja pokoknya bagus banget,5,ChatGPT
sangat membantu,5,ChatGPT
mantap sukses selalu semakin ditingkatkan performa nya,5,ChatGPT
mantap,5,ChatGPT
enak di ajak curhat dan cerita,5,ChatGPT
great,5,ChatGPT
very good,5,ChatGPT
"sangat bagus, dan sangat membantu bagi orang2 yg mempunyai keterbatasan ilmu tp mempunyai imajinasi yg bagus untuk menuangkannya dalam alam nyata.",5,ChatGPT
good beby muach,5,ChatGPT
chatGPT sudah aku anggap sebagai kakak ku sendiri,5,ChatGPT
amazing,5,ChatGPT
hebat 👍,5,ChatGPT
"- Tolong berikan opsi untuk menyalin dengan format raw Markdown. - Lambat banget tiap kali buka, keyboard suka lag. - Misalnya dalam sebuah sesi percakapan, pas keluar sebentar tanpa menghapus dari ""recent apps"", lalu masuk lagi, selalu aja mulai ulang ke halaman ""new session"".",1,ChatGPT
mantap,5,ChatGPT
"tolol, gamau dibuka",1,ChatGPT
"terlalu bagus. saking bagusnya sangat membantu para illustrator pemula yang ingin gambarnya bagus. sekedar info ya guys, bila kalian ingin memperbaiki gambar, adakalanya kalian bertanya di bagian mana yang perlu diperbaiki. maka aplikasi ini dengan mudah menemukan dan memperbaiki gambar yang kalian inginkan. apalagi kalau nir imajinasi, ops... sorry. itu termasuk akulah ya. pokoknya bagus buat para ilustrator pemula.",5,ChatGPT
aplikasi yang luar biasa,5,ChatGPT
sangat membantu disaat otak lagi mentok wkwkw,5,ChatGPT
"bagus bisa tanya kirim foto, tanya, bahkan menghasilkan ai tadi bagian mulut mau nanya Google tapi disuruh yang lain dan saya tanya ke sini bagus, jelas, dan bisa menangani masalah menjadi lebih baik.",5,ChatGPT
keren,5,ChatGPT
aplikasi yang keren,5,ChatGPT
"ingin liburan tidak punya uang, download APK ini aja mudah dan gampang ganti layar yang bagus",5,ChatGPT
baru tau aplikasi ini.....Luar Biasa keren 👍👍👍,5,ChatGPT
sangat puas,5,ChatGPT
sangat membantu,5,ChatGPT
lebih mudah di aplikasi ini,5,ChatGPT
"AI nya terlalu Defensif, halusinasi dan loop pikiran",1,ChatGPT
super,5,ChatGPT
cool,5,ChatGPT
good,5,ChatGPT
"jujur aja nih saya bukan pengguna go tapi tolong lah, model gpt-5mini ini banyak banget salahnya kalau waktu respon itu. kalau habis waktu gpt-5 itu langsung beralih ke model bodoh itu.",3,ChatGPT
sangat membantu,5,ChatGPT
mantap,5,ChatGPT
wouuu ini yang bisa mencerdaskan anak bangsa,5,ChatGPT
"bagus banget, bisa jadi temen curhat, jujurly rasanya lebih di mengerti curhat ke chatgpt 🫰🥹",5,ChatGPT
"Sebagai fans olahraga yang lagi capek, ChatGPT jadi tempat ngobrol paling manusiawi yang pernah gw rasain. Ngebantu, empatik, dan bikin gw ngerasa didengerin. chat GPT juga selalu bantu gw disaat gw butuh hal apapun itu mulai dari bantuan tugas atau pendapat. paling utamanya gw bisa curhat ke chat gpt yang kemungkinan besar kaga ngeklop di orang lain. jadi terimakasih banyak Open Ai buat bikin chat gpt",5,ChatGPT
aplikasi yang sangat baik,5,ChatGPT
The gpt-5 very bad! let us choose the gpt-4o without premium! one more time (GPT-5 ARE BAD FOR ANSWERING!),1,ChatGPT
bagusss bangetttt,5,ChatGPT
cuma agak lola,5,ChatGPT
"bagus awal"",tapi sebel juga lama kelamaan. padahal wifi lancar,kuota ada lancar semua. tapi tetep tulisannya anda sedang offline anda sedang offline.",3,ChatGPT
alpikasi ini sangat bagus dan ngebantu aku bgt,5,ChatGPT
memuaskan,5,ChatGPT
👍🏿,5,ChatGPT
sejauh ini keren,5,ChatGPT
"benci deh tiap update, dulu pesan yang sudah dikirim bisa diedit tapi sekarang tidak bisa. please balikin ke setelan awal please 🙏 English: I really hate after update, previously messages that had been sent could be edited but now they can't. Please return to the initial settings please 🙏",2,ChatGPT
Kenapa fitur pilih teks di hapus njirlah,3,ChatGPT
aplikasi error ai ga jelas.,1,ChatGPT
sangat membantu👍👍👍,5,ChatGPT
jaringan Ok tapi gak bisa akses apapun padhal udah langganan tiap bulan.. ah.. aplikasi apa ini kok jdi gni,1,ChatGPT
Ini sebagai Ai terbaik untuk mengatasi adanya Malware aku pake ini Karna bisa jadi teman ngobrol dan kasih info,5,ChatGPT
ok,5,ChatGPT
sangat membantu,5,ChatGPT
mantap,5,ChatGPT
aplikasi AI bagus banget sumpah bisa ai atur gitu ☺️☺️,5,ChatGPT
bagus bisa di ajak gosip,5,ChatGPT
enak pakai chat gpt jawaban nya lengkap,5,ChatGPT
sangat membantu,5,ChatGPT
apk nya bagus! membantu dan bermanfaat. juga gratis. tidak ada iklan! cuman saya nya aja yang jahat,1,ChatGPT
"loading lama, tapi it's okey",3,ChatGPT
"error la, ada tulisan conversation",2,ChatGPT
bagusssss,5,ChatGPT
"jujur saya sangat nyaman dengan aplikasi ini, tapi 5 hari/4 harian, saya mengetik 1 kali sudah disuruh bayar chat gpt pro, tapi mohon pengertiannya kami semua warga indonesia tak mampu kami hanya rakyat biasa, tapi tidak apa apa",4,ChatGPT
sampah.,1,ChatGPT
memuaskan,5,ChatGPT
top,5,ChatGPT
sangat bagus,5,ChatGPT
aplikasi nya keren min,5,ChatGPT
"sering melakukan kesalahan-kesalahan, awalnya bilang apa terus selanjutnya biang yg lain , Ampe minta bantuan jawab soal gw nya yg bingung, rada linglung",1,ChatGPT
alat dan teman yang sangat membantu,5,ChatGPT
sangat membantu sekali,4,ChatGPT
"bagus banget, buat belajar, buat nanya juga bisa, tapi tolong untuk membuat gambar atau ilustrasi lebih cepat",4,ChatGPT
AI nya gajelas,1,ChatGPT
"ai nya cerdas dan baikk, rasa nya kayak lagi ngobrol sama temen😻🌷",5,ChatGPT
"Pokoknya best, kalo curhat seru😭😭😭",5,ChatGPT
terima kasih aplikasi nya bagus tidak ada iklan yang mengganggu dan menggunakannya simpel,5,ChatGPT
"berguna banget, worth to download sihhh🤩",5,ChatGPT
mantap untuk asisten,5,ChatGPT
Sangat membantu,5,ChatGPT
"ini aplikasinya sudah sangat bagus dan membantu,tapi tolong perbaiki bug yang di mana saat update,itu obrolan lainnya masih loading sedangkan sinyal saya saat itu masih bagus,dan tak hanya itu,saat saya melakukan obrolan chat tersebut,malah membuat obrolan baru dari awal tolong perbaiki",3,ChatGPT
aplikasi ini sangat membantu🥰,5,ChatGPT
"saat mengirim foto, gambar terus memuat dan tidak dapat dibuka",1,ChatGPT
keren,5,ChatGPT
aplikasinya bagus,5,ChatGPT
sumpah bisa bantuin buat tugas sama buat berteman anjir seru deeh😭💃💃,5,ChatGPT
mantap,5,ChatGPT
lambat banget dah kalo lagi ngedit foto,3,ChatGPT
"developer nya mana? ini bisa dibenerin ga? aku mau masuk ke akun lama gak bisa, dan jangan ada limitnya dong soalnya menggangu banget pas lagi curhat atau cerita ke ai nya",4,ChatGPT
terbaik,5,ChatGPT
manfaat,5,ChatGPT
gila ni aplikasi tempat curhat terbaik👍 (kenapa harus pro kalo mau lanjut obrolan panjang😭😭 lagi enak² curhat anjir),5,ChatGPT
"ChatGpt sangat membantu untuk mencari dan mendapatkan informasi dengan mudah, serta fitur-fiturnya sangat bagus dan berguna 👍👍",5,ChatGPT
fungsional,5,ChatGPT
"udah bagus sih tapi katanya kan bisa buat video kan saya🙄 pun juga gak tau sebenarnya bisa atau enggak tapi saya pernah coba katanya ai nya sih bisa jadi saya coba tapi banyak banget yang dia tanya kayak durasinya,isi video,ukuran,suara,visual,dll tapi ujung ujungnya malah kirim foto tapi gapapa kan saya juga cuman ngetes sama kalo bikin foto lama banget ubahnya masih cepetan gemini tapi gapapa ini ai bagus buat cari informasi dan belajar intinya ini ai cuman cocok buat nyari informasi🤑😜🤑😘",5,ChatGPT
REASPECK!!!,5,ChatGPT
Luar biasa hasil editanya..,5,ChatGPT
tolong jelaskan saya sudah upgrade ke pro & saldo sudah di potong via gopay kenapa Gagal pembelian,5,ChatGPT
good,5,ChatGPT
Sangat buruk,1,ChatGPT
"ai nya gak bisa mandiri, masa harus di jelasin secara jelas banget biar ai ny ngerti ☹️",1,ChatGPT
"masa mau login tiba tiba play intergration failed, gajelas nih apk",1,ChatGPT
kurang tepat foto sering berubah dari wajah aslinya,3,ChatGPT
cute,5,ChatGPT
bagus banget buat ngedit jadi jd,5,ChatGPT
baguss poll,5,ChatGPT
mantap,5,ChatGPT
berguna banget apa lagi buat bantu ngerjain tugas/curhat,5,ChatGPT
Bagus Untuk Edit foto menjadi karakter anime 3d,5,ChatGPT
nice,3,ChatGPT
baik,5,ChatGPT
sangat membantu dalam segala hal. terutama saya belajar otodidak bahasa asing dengan chat GPT free seakan saya berhadapan dengan guru online. bahkan lebih sabar dan detail. waktu juga ikut kita kapan saja kamu bertanya. love CHATGPT.,5,ChatGPT
"top, mudah d gunakan",5,ChatGPT
penanggapan materi dengan cepat,5,ChatGPT
sangat memudahkan kita,5,ChatGPT
bagus,5,ChatGPT
sangat membantu,5,ChatGPT
"KEREN. Semua pekerjaan jadi simpel, mau bikin gambar, proposal, atau apapun, tinggal bilang aja!",5,ChatGPT
sangat membantu,5,ChatGPT
oke,5,ChatGPT
mantap,5,ChatGPT
baik bagus,5,ChatGPT
aplikasi ini bagus untuk sehari hari,5,ChatGPT
BAGUUUUSSS BGT PLSSS.,5,ChatGPT
sangat sangat puas pake apk ini,5,ChatGPT
